merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,resolution_type,resolution_confidence,raw_record_count,conflict_details
MCH5939,"Mohan, Varughese And Johal",5411,Grocery,Partnership,Bengaluru,Karnataka,2024-12-20 00:00:00,XXXX0991,ACTIVE,4307.34,SINGLETON,1.0,1,No duplicates
MCH5941,G0Ur Ltd,5942,Books & Stationery,Private_Limited,Lucknow,Uttar Pradesh,2023-04-30 00:00:00,XXXX2222,INACTIVE,1448.04,SINGLETON,1.0,1,No duplicates
MCH5944,Jayaraman-Bhattacharyya,4131,Transportation,Private-Limited,Hyd,Telangana,2023-09-04 00:00:00,BTLX3994335719192,ACTIVE,545.7,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Jayaraman-Bhattacharyya', 'Arya Inc', 'Dave-Bal']; Conflicting Categories: ['Bus/Taxi', 'Cloths', 'Transprt']; Conflicting Cities: ['Hyd', 'Jaipur', 'Mumbai']"
MCH5950,Dey-Raj,5999,Miscellaneous Retail,Sole-Proprietor,Amritsar,Punjab,2025-11-29 00:00:00,0371217445,ACTIVE,3256.77,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Dey-Raj', 'Nath-Lad']; Conflicting Categories: ['Retail Other', 'Food_Services']; Conflicting Cities: ['Amritsar', 'Jalandar']"
MCH5951,"Sahni, Gour And Sama",5311,Department Store,Private Limited,Pune,Maharashtra,2024-05-13 00:00:00,,ACTIVE,2353.06,SINGLETON,1.0,1,No duplicates
MCH5953,"Sandhu, Srinivas And Thakur",5699,Apparel,Private-Limited,Amritsar,Punjab,2023-09-10 19:25:00,TMUQ0408880729796,ACTIVE,3101.03,SINGLETON,1.0,1,No duplicates
MCH5954,"Chand, Dora And Dey",,Restaurant,Private_Limited,Chennai,Tamil Nadu,2025-08-28 14:38:01,,ACTIVE,1159.45,SINGLETON,1.0,1,No duplicates
MCH5955,"Rana, Mangat And De",4814,Telecom,Sole-Proprietor,Kolkata,West Bengal,2025-02-05 00:00:00,XXXX7902,ACTIVE,1491.64,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Rana, Mangat And De', 'Lad-K0Nda']; Conflicting Categories: ['Mobile Recharge', 'Grocery']; Conflicting Cities: ['Kolkata', 'Jpr']"
MCH5957,Bose Plc,5942,Books & Stationery,Partnership,Jaipur,Rajasthan,2023-09-22 00:00:00,,INACTIVE,1309.17,SINGLETON,1.0,1,No duplicates
MCH5958,"Panchal, Krishnan And Thakkar",5812,Restaurant,Private-Limited,Madras,Tamil Nadu,2025-06-16 00:00:00,1176480578,INACTIVE,999.64,SINGLETON,1.0,1,No duplicates
MCH5959,Nigam Group,5942,Books & Stationery,Private_Limited,Bombay,Maharashtra,2025-06-14 00:00:00,TOMC3445782175803,INACTIVE,2495.0,SINGLETON,1.0,1,No duplicates
MCH5961,Batra Ltd,5812,Restaurant,Individual,Jalandhar,Punjab,2024-05-24 00:00:00,CHMJ2049480871128,ACTIVE,608.0,SINGLETON,1.0,1,No duplicates
MCH5963,Goyal-Sur,5812,Restaurant,Private_Limited,Chennai,Tamil Nadu,2025-09-14 08:31:00,XXXX6740,ACTIVE,3785.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Mukhopadhyay Ltd', 'Goyal-Sur']; Conflicting Categories: ['Other', 'Restaurants']; Conflicting Cities: ['Pune', 'Chennai']"
MCH5965,Wason Llc,4814,Telecom,Partnership,Hyderabad,Telangana,2025-06-03 21:59:21,,ACTIVE,2365.0,SINGLETON,1.0,1,No duplicates
MCH5966,"Bala, Tandon And Keer",,Grocery,Individual,Lko,Uttar Pradesh,2023-02-06 00:00:00,,ACTIVE,255.77,SINGLETON,1.0,1,No duplicates
MCH5968,"Soman, Issac And Goswami",5311,Department Store,Private Limited,Jalandhar,Punjab,2025-10-16 00:00:00,2039525092,ACTIVE,5598.75,SINGLETON,1.0,1,No duplicates
MCH5970,Babu And Sons,5699,Apparel,Private Limited,Amritsar,Punjab,2025-01-14 00:00:00,,INACTIVE,2060.67,SINGLETON,1.0,1,No duplicates
MCH5972,Mane Ltd,5942,Books & Stationery,Individual,Amritsar,Punjab,2024-06-03 07:02:00,XXXX0204,ACTIVE,644.97,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Parmar-Ramanathan', 'Mane Ltd']; Conflicting Categories: ['Phone Service', 'Books_Stationery']; Conflicting Cities: ['Mumbai', 'Amritsar']"
MCH5973,Biswas-Dass,5699,Apparel,Sole_Proprietor,Lko,Uttar Pradesh,2025-11-25 00:00:00,XXXX1507,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH5974,Padmanabhan Llc,5812,Restaurant,Individual,Lucknow,Uttar Pradesh,2023-03-11 10:03:46,XXXX9484,ACTIVE,1194.0,SINGLETON,1.0,1,No duplicates
MCH5979,Mani Group,4131,Transportation,Private-Limited,Blr,Karnataka,2024-07-15 00:00:00,,SUSPENDED,4686.23,SINGLETON,1.0,1,No duplicates
MCH5980,Misra-Ganguly,4131,Transportation,Individual,Calcutta,West Bengal,2025-08-13 00:00:00,XXXX2799,ACTIVE,2762.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Misra-Ganguly', 'Arya Llc']; Conflicting Categories: ['Transprt', 'Hospitality']; Conflicting Cities: ['Calcutta', 'Ludhiana']"
MCH5983,"Morar, Memon And Kala",5311,Department Store,Sole Proprietor,Pune,Maharashtra,2025-05-06 09:44:28,4976019828,ACTIVE,306.11,SINGLETON,1.0,1,No duplicates
MCH5984,Acharya-Badal,5999,Miscellaneous Retail,Sole Proprietor,Kolkata,West Bengal,2023-01-03 00:00:00,,ACTIVE,515.0,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH5992,"Anne, Gole And Bhatnagar",5912,Pharmacy,Private_Limited,Ludhiana,Punjab,2025-12-31 00:00:00,QOVD2358529671548,ACTIVE,1637.97,SINGLETON,1.0,1,No duplicates
MCH5995,Bassi Ltd,5812,Restaurant,Private_Limited,Lko,Uttar Pradesh,2024-02-01 00:00:00,XXXX5294,ACTIVE,2631.68,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Bassi Ltd', 'Palla Group']; Conflicting Categories: ['Eating Place', 'Restaurants']; Conflicting Cities: ['Lko', 'Kolkata']"
MCH5997,"Kothari,Basuandkothari",5912,Pharmacy,Sole Proprietor,Delhi,Delhi,2025-09-07 16:46:16,4059468429,INACTIVE,2459.46,SINGLETON,1.0,1,No duplicates
MCH5998,Joshi Inc,5411,Grocery,Private Limited,Chennai,Tamil Nadu,2024-08-30 00:00:00,,ACTIVE,1152.74,SINGLETON,1.0,1,No duplicates
MCH5999,Nori Inc,5999,Miscellaneous Retail,Private Limited,Jalandhar,Punjab,2026-01-02 22:34:56,XXXX4498,ACTIVE,629.41,SINGLETON,1.0,1,No duplicates
MCH6001,Murthy-Batra,7011,Hotel & Lodging,Sole_Proprietor,Jalandar,Punjab,2024-08-31 00:00:00,DRAQ5734718978671,ACTIVE,1116.47,SINGLETON,1.0,1,No duplicates
MCH6002,Bal Group,5912,Pharmacy,Partnership,Dilli,Delhi,2025-05-14 00:00:00,,ACTIVE,718.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Bal Group', 'Ch0Kshi-Kibe']; Conflicting Categories: ['Medical_Store', 'Apparel']; Conflicting Cities: ['Dilli', 'Poona']"
MCH6004,Raval And Sons,5812,Restaurant,Partnership,Bangalore,Karnataka,2025-10-20 12:33:00,,ACTIVE,477.72,SINGLETON,1.0,1,No duplicates
MCH6009,"Nagar, Chowdhury And Raghavan",,Books & Stationery,Private Limited,Pune,Maharashtra,,XXXX6864,ACTIVE,1266.03,SINGLETON,1.0,1,No duplicates
MCH6010,"Tak, Sani And Jaggi",5912,Pharmacy,Individual,Jpr,Rajasthan,2024-01-20 00:00:00,TXCH9949373918886,ACTIVE,1022.54,SINGLETON,1.0,1,No duplicates
MCH6013,Date Ltd,5699,Apparel,Individual,Mumbai,Maharashtra,2025-11-12 09:48:09,9831248184,INACTIVE,138.89,SINGLETON,1.0,1,No duplicates
MCH6016,Goda Inc,,Books & Stationery,Sole Proprietor,Calcutta,West Bengal,2025-07-21 22:39:16,FWRQ5490581831729,ACTIVE,1254.1,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Batta-Roy', 'Goda Inc']; Conflicting Categories: ['Book Store', 'Books']; Conflicting Cities: ['Jalandhar', 'Calcutta']"
MCH6017,Hayer Group,5812,Restaurant,Private_Limited,Mumbai,Maharashtra,2024-11-24 00:00:00,,ACTIVE,944.21,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Loyal, Sidhu And Balay', 'Hayer Group']; Conflicting Categories: ['Telecom', 'Restaurants']; Conflicting Cities: ['Amritsar', 'Mumbai']"
MCH6019,Chatterjee Ltd,,Restaurant,Private-Limited,Dilli,Delhi,2026-01-25 00:00:00,UFWO7733965180914,ACTIVE,100.27,SINGLETON,1.0,1,No duplicates
MCH6020,Goda Ltd,5942,Books & Stationery,Sole_Proprietor,Lucknow,Uttar Pradesh,2025-01-09 00:00:00,XXXX5529,ACTIVE,2555.72,SINGLETON,1.0,1,No duplicates
MCH6023,Datta Plc,5411,Grocery,Partnership,Ldh,Punjab,2026-01-27 00:00:00,6184043041,ACTIVE,2183.74,SINGLETON,1.0,1,No duplicates
MCH6024,"Saran, Sinha And Barman",5812,Restaurant,Sole-Proprietor,Jalandhar,Punjab,2026-01-18 00:39:00,XXXX8830,ACTIVE,1185.95,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Thakkar-Kunda', 'Saran, Sinha And Barman', 'Doshi, Peri And Keer']; Conflicting Categories: ['Groceries', 'Restaurants', 'Transportation']; Conflicting Cities: ['Chennai', 'Jalandhar', 'Pune']"
MCH6025,Rege-Bali,4131,Transportation,Individual,Bengaluru,Karnataka,2025-04-21 00:00:00,XXXX0320,INACTIVE,2516.42,CONFLICTING_MERCHANT_RECORD,0.55,4,"Conflicting Names: ['Rege-Bali', 'Wable And Sons', 'Korpal-Mutti']; Conflicting Categories: ['Transportation', 'Mobile Recharge', 'Restaurants']; Conflicting Cities: ['Bengaluru', 'Pune', 'Delhi']"
MCH6026,Narayanan-Bhatt,5942,Books & Stationery,Partnership,Hyderabad,Telangana,2025-09-14 00:00:00,1281831300,ACTIVE,746.02,SINGLETON,1.0,1,No duplicates
MCH6028,"Devan, Saha And Nagar",7011,Hotel & Lodging,Partnership,Jalandhar,Punjab,2023-05-02 08:52:59,XXXX4040,ACTIVE,2112.02,SINGLETON,1.0,1,No duplicates
MCH6030,"Dhillon, Sunder And Sodhi",5999,Miscellaneous Retail,Partnership,Jpr,Rajasthan,2025-02-19 00:00:00,FIPF1132011620068,ACTIVE,884.98,SINGLETON,1.0,1,No duplicates
MCH6031,Chauhan Group,5699,Apparel,Individual,Hyderabad,Telangana,2024-12-13 22:44:00,XXXX4944,ACTIVE,654.0,SINGLETON,1.0,1,No duplicates
MCH6033,"Sama, Basak And Majumdar",5999,Miscellaneous Retail,Private-Limited,Hyderabad,Telangana,2025-03-05 00:00:00,0665928024,ACTIVE,365.0,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH6034,Sane Inc,5912,Pharmacy,Private_Limited,Jaipur,Rajasthan,2025-10-18 00:00:00,5791425986,ACTIVE,1353.34,SINGLETON,1.0,1,No duplicates
MCH6035,Radhakrishnan-Chad,5812,Restaurant,Partnership,New Delhi,Delhi,2026-01-25 00:00:00,,ACTIVE,706.81,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Radhakrishnan-Chad', 'Brar-Kohli']; Conflicting Categories: ['Eating Place', 'Restaurant']; Conflicting Cities: ['New Delhi', 'Ludhiana']"
MCH6036,Chhabra Group,5699,Apparel,Sole_Proprietor,Asr,Punjab,2024-01-10 00:00:00,XXXX4226,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH6039,Padmanabhan-Bora,4814,Telecom,Sole-Proprietor,Lucknow,Uttar Pradesh,,,ACTIVE,6727.69,SINGLETON,1.0,1,No duplicates
MCH6043,Natt Inc,5311,Department Store,Sole-Proprietor,Mumbai,Maharashtra,2024-01-24 00:00:00,,ACTIVE,766.54,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Natt Inc', 'Saran-Rai']; Conflicting Categories: ['Retail', 'Groceries']; Conflicting Cities: ['Mumbai', 'Jaipur']"
MCH6044,Narain-Srivastava,7011,Hotel & Lodging,Sole_Proprietor,Hyderabad,Telangana,2026-02-11 00:00:00,,ACTIVE,141.65,SINGLETON,1.0,1,No duplicates
MCH6045,"Bajwa, Wali And Walla",5912,Pharmacy,Private_Limited,Bengaluru,Karnataka,2023-09-28 00:00:00,2003662760,ACTIVE,2897.0,SINGLETON,1.0,1,No duplicates
MCH6046,"Palla, Yadav And Bhatnagar",5999,Miscellaneous Retail,Individual,Bengaluru,Karnataka,2024-03-27 20:41:48,,ACTIVE,2396.76,SINGLETON,1.0,1,No duplicates
MCH6050,"Choudhary, Shanker And Rajan",5812,Restaurant,Individual,Ldh,Punjab,2024-03-26 21:03:47,1328212555,ACTIVE,2324.79,SINGLETON,1.0,1,No duplicates
MCH6051,"Prashad, Date And Sodhi",5311,Department Store,Private Limited,Jalandhar,Punjab,2026-01-18 00:00:00,,ACTIVE,212.27,SINGLETON,1.0,1,No duplicates
MCH6052,Nayak-Wadhwa,5912,Pharmacy,Private-Limited,Jaipur,Rajasthan,2023-07-12 00:00:00,XXXX8602,ACTIVE,600.38,SINGLETON,1.0,1,No duplicates
MCH6053,Barad-Sen,5999,Miscellaneous Retail,Individual,Calcutta,West Bengal,2025-10-20 00:00:00,4325467547,ACTIVE,2730.09,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Barad-Sen', 'Sehgal-Pathak']; Conflicting Categories: ['Retail Other', 'Cloths']; Conflicting Cities: ['Calcutta', 'Mumbai']"
MCH6056,Iyengar-Hegde,4131,Transportation,Partnership,Amritsar,Punjab,2025-03-23 00:00:00,,ACTIVE,1004.69,SINGLETON,1.0,1,No duplicates
MCH6058,Loke Llc,5942,Books & Stationery,Sole_Proprietor,Amritsar,Punjab,,TMOY5327017538734,ACTIVE,317.07,SINGLETON,1.0,1,No duplicates
MCH6059,Bhargava Plc,7011,Hotel & Lodging,Private Limited,Jaipur,Rajasthan,2025-07-16 00:00:00,XXXX7802,SUSPENDED,333.57,SINGLETON,1.0,1,No duplicates
MCH6060,Chacko-Sundaram,4131,Transportation,Individual,Jpr,Rajasthan,2023-03-25 00:00:00,XXXX2924,INACTIVE,2026.75,SINGLETON,1.0,1,No duplicates
MCH6061,Basu And Sons,7011,Hotel & Lodging,Private Limited,Amritsar,Punjab,2023-01-29 00:00:00,XXXX6131,ACTIVE,2357.91,CONFLICTING_MERCHANT_RECORD,0.55,6,"Conflicting Names: ['Nazareth Plc', 'Nadkarni, Tella And Padmanabhan', 'Basu And Sons', 'Anand-Savant', 'Kaur Llc']; Conflicting Categories: ['Transport', 'Bus/Taxi', 'Hospitality', 'Grocery_Store', 'Medical']; Conflicting Cities: ['Poona', 'Chennai', 'Amritsar']"
MCH6062,Kata Plc,5699,Apparel,Sole_Proprietor,Mumbai,Maharashtra,2025-09-10 00:00:00,3065314778,ACTIVE,9045.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Kata Plc', 'Suresh, Kibe And Sa1Vi']; Conflicting Categories: ['Clothing', 'Department Store']; Conflicting Cities: ['Mumbai', 'Amritsar']"
MCH6064,"Wable, Virk And Gaba",5812,Restaurant,Private Limited,Asr,Punjab,2025-06-09 01:56:12,0328512355,ACTIVE,5256.61,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Viswanathan-Tak', 'Wable, Virk And Gaba']; Conflicting Categories: ['Books_Stationery', 'Food_Services']; Conflicting Cities: ['Madras', 'Asr']"
MCH6067,Chaw1A-Gangu1Y,,Hotel & Lodging,Sole_Proprietor,Mumbai,Maharashtra,2025-12-03 00:00:00,FNQE1460028710860,INACTIVE,700.95,SINGLETON,1.0,1,No duplicates
MCH6069,Krish-Joshi,,Apparel,Private Limited,Asr,Punjab,2024-07-30 00:00:00,XXXX1701,ACTIVE,252.19,SINGLETON,1.0,1,No duplicates
MCH6071,Nagy Inc,5311,Department Store,Private_Limited,Delhi,Delhi,,XXXX2349,ACTIVE,2743.11,SINGLETON,1.0,1,No duplicates
MCH6072,"Bassi, Sarma And Yohannan",,Miscellaneous Retail,Sole_Proprietor,Madras,Tamil Nadu,2024-01-14 00:00:00,OFUG5890068758335,ACTIVE,1959.53,SINGLETON,1.0,1,No duplicates
MCH6075,"Lad, Menon And Tiwari",4814,Telecom,Private-Limited,Blr,Karnataka,2023-08-06 00:00:00,3853486592,ACTIVE,709.64,SINGLETON,1.0,1,No duplicates
MCH6078,Oza-Srinivasan,4814,Telecom,Individual,Bombay,Maharashtra,2023-10-15 19:51:00,,ACTIVE,4379.06,SINGLETON,1.0,1,No duplicates
MCH6079,Gulati Inc,4131,Transportation,Sole-Proprietor,Pune,Maharashtra,2023-01-29 08:05:00,XXXX5091,ACTIVE,2029.26,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Chaudhuri, Mody And Goswami', 'Gulati Inc', 'Seshadri, Muni And Banik']; Conflicting Categories: ['Medical_Store', 'Transport', 'Hotel_Lodging']; Conflicting Cities: ['Ldh', 'Pune', 'Kolkata']"
MCH6080,"Kanda, Krishnan And Chaudry",5411,Grocery,Private Limited,Chennai,Tamil Nadu,2023-02-27 00:47:00,,INACTIVE,1675.16,SINGLETON,1.0,1,No duplicates
MCH6083,"Shah, Deep And Swaminathan",5411,Grocery,Partnership,Amritsar,Punjab,2025-06-28 00:00:00,,ACTIVE,1417.0,SINGLETON,1.0,1,No duplicates
MCH6084,Gera-Patla,,Transportation,Sole_Proprietor,Lucknow,Uttar Pradesh,2026-01-26 15:06:00,0059005491,ACTIVE,3360.46,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Gera-Patla', 'Jaggi, Ganguly And Mall']; Conflicting Categories: ['Bus/Taxi', 'Cloths']; Conflicting Cities: ['Lucknow', 'Ludhiana']"
MCH6090,Nigam-Balakrishnan,5942,Books & Stationery,Partnership,Jalandhar,Punjab,2024-07-14 00:00:00,KPZR0795458662994,ACTIVE,3151.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Nigam-Balakrishnan', 'Bahl-Ramanathan']; Conflicting Categories: ['Stationery', 'Hotel']; Conflicting Cities: ['Jalandhar', 'Jalandar']"
MCH6091,Ratti-Kalita,5942,Books & Stationery,Sole Proprietor,Ludhiana,Punjab,2023-09-06 00:00:00,XXXX4886,ACTIVE,458.92,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Ratti-Kalita', 'Dutt-Nair']; Conflicting Categories: ['Stationery', 'Cloths']; Conflicting Cities: ['Ludhiana', 'Kolkata']"
MCH6095,"Sahota, Misra And Kata",,Books & Stationery,Partnership,Hyd,Telangana,2024-11-29 00:00:00,,ACTIVE,665.0,SINGLETON,1.0,1,No duplicates
MCH6097,Mannan Plc,5812,Restaurant,Partnership,Lko,Uttar Pradesh,2025-02-13 00:39:51,XXXX8307,ACTIVE,258.41,SINGLETON,1.0,1,No duplicates
MCH6099,Yadav Llc,4814,Telecom,Partnership,Bengaluru,Karnataka,2025-06-16 00:00:00,7606007756,ACTIVE,4726.0,SINGLETON,1.0,1,No duplicates
MCH6100,"Pillay, Merchant And Sem",5942,Books & Stationery,Private_Limited,Jalandhar,Punjab,2023-09-05 09:50:00,0672030590,ACTIVE,1374.95,SINGLETON,1.0,1,No duplicates
MCH6101,Dora-Bajwa,5912,Pharmacy,Private Limited,Pune,Maharashtra,2025-07-28 00:00:00,2854493333,ACTIVE,3328.35,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Rout-Barman', 'Dora-Bajwa']; Conflicting Categories: ['Food_Services', 'Medical']; Conflicting Cities: ['Kolkata', 'Pune']"
MCH6102,"Hayre, Peri And Sura",7011,Hotel & Lodging,Private_Limited,Ludhiana,Punjab,2024-01-26 00:00:00,FLWX5559304020457,ACTIVE,4593.66,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Andra-Sachar', 'Hayre, Peri And Sura']; Conflicting Categories: ['Cloths', 'Hotel']; Conflicting Cities: ['Jaipur', 'Ludhiana']"
MCH6104,Keer-Gade,5311,Department Store,Individual,Calcutta,West Bengal,2023-01-01 20:32:00,DQNV8530720672123,INACTIVE,935.82,SINGLETON,1.0,1,No duplicates
MCH6105,Upadhyay Plc,7011,Hotel & Lodging,Sole Proprietor,Calcutta,West Bengal,2024-02-07 00:26:26,,ACTIVE,527.81,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Upadhyay Plc', 'Lala Group']; Conflicting Categories: ['Hotels', 'Hotel']; Conflicting Cities: ['Calcutta', 'Bengaluru']"
MCH6107,Pillay Llc,5999,Miscellaneous Retail,Sole_Proprietor,Jalandhar,Punjab,2024-06-27 00:00:00,COEO9019476576214,ACTIVE,1844.34,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Pillay Llc', 'Bassi And Sons', 'Bhattacharyya, Narayanan And Samra']; Conflicting Categories: ['Other', 'Medical_Store', 'Food']; Conflicting Cities: ['Jalandhar', 'Hyderabad', 'Pune']"
MCH6109,Sampath Ltd,4814,Telecom,Individual,Ldh,Punjab,2026-01-15 23:34:00,6737069990,ACTIVE,399.08,SINGLETON,1.0,1,No duplicates
MCH6112,Luthra-Grover,5942,Books & Stationery,Partnership,Jaipur,Rajasthan,2024-06-22 00:00:00,,ACTIVE,1366.0,SINGLETON,1.0,1,No duplicates
MCH6113,"Shen0Y, Kapadia And Pradhan",5942,Books & Stationery,Individual,Amritsar,Punjab,2025-05-21 01:21:00,OAOW4206990585455,ACTIVE,8727.62,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Tara-Kala', 'Shen0Y, Kapadia And Pradhan']; Conflicting Categories: ['Garments', 'Books_Stationery']"
MCH6114,"Khurana, Chowdhury And Chaudhary",,Telecom,Private_Limited,Chennai,Tamil Nadu,,XXXX2122,ACTIVE,1212.0,SINGLETON,1.0,1,No duplicates
MCH6115,Padmanabhan-Chahal,,Department Store,Private Limited,Bombay,Maharashtra,2024-03-01 00:00:00,XXXX5769,INACTIVE,266.65,SINGLETON,1.0,1,No duplicates
MCH6116,Keer-Shukla,4131,Transportation,Individual,Delhi,Delhi,2025-02-18 00:00:00,5115475557,ACTIVE,3651.0,SINGLETON,1.0,1,No duplicates
MCH6118,"Radhakrishnan, Lala And Devi",5311,Department Store,Sole_Proprietor,Dilli,Delhi,2024-01-06 00:00:00,6215610983,ACTIVE,11547.0,SINGLETON,1.0,1,No duplicates
MCH6119,Hayerltd,5912,Pharmacy,Individual,Asr,Punjab,2025-12-11 00:00:00,,ACTIVE,1262.04,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Hayerltd', 'Hans, Gokhale And Shanker']; Conflicting Categories: ['Pharmacies', 'Other']; Conflicting Cities: ['Asr', 'Bombay']"
MCH6121,Madan Plc,5311,Department Store,Private Limited,Bangalore,Karnataka,2023-09-07 00:00:00,2257947989,ACTIVE,1208.86,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['More, Sandhu And Dugar', 'Madan Plc']; Conflicting Categories: ['Cloths', 'Retail']; Conflicting Cities: ['Jalandhar', 'Bangalore']"
MCH6122,Rai Ltd,4131,Transportation,Private-Limited,Jalandar,Punjab,2024-02-11 00:00:00,JNKS9651802205909,INACTIVE,2198.19,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Som-Seth', 'Rai Ltd']; Conflicting Categories: ['Transprt', 'Transport']; Conflicting Cities: ['Amritsar', 'Jalandar']"
MCH6131,"Dhar, Dada And Bakshi",,Apparel,Partnership,Bangalore,Karnataka,2024-03-10 19:58:24,4600930161,ACTIVE,1921.0,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH6137,"Sidhu, Ahuja And Kumar",5812,Restaurant,Partnership,Bengaluru,Karnataka,,0510702134,ACTIVE,1574.67,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Sidhu, Ahuja And Kumar', 'Saxena, Aggarwa1 And Sem']; Conflicting Categories: ['Food', 'Eating Place']; Conflicting Cities: ['Bengaluru', 'Hyderabad']"
MCH6143,"Murthy, Kala And Mangat",5812,Restaurant,Individual,Hyd,Telangana,2023-03-26 16:00:36,3144502115,ACTIVE,618.37,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Murthy, Kala And Mangat', 'Baral Plc']; Conflicting Categories: ['Eating Place', 'Kirana']; Conflicting Cities: ['Hyd', 'Calcutta']"
MCH6144,Ravi-Dhingra,5912,Pharmacy,Private-Limited,Hyderabad,Telangana,2023-04-28 00:00:00,,ACTIVE,2686.0,EXACT_DUPLICATE,1.0,2,2 identical rows consolidated
MCH6146,Handa Llc,5912,Pharmacy,Individual,Asr,Punjab,2023-01-01 00:00:00,BIZN7645519547179,ACTIVE,1061.38,SINGLETON,1.0,1,No duplicates
MCH6147,Singhal-Murthy,4131,Transportation,Partnership,Mumbay,Maharashtra,2023-01-06 00:00:00,,ACTIVE,1814.59,SINGLETON,1.0,1,No duplicates
MCH6148,Ganesan-Johal,4814,Telecom,Partnership,Mumbai,Maharashtra,2023-10-08 00:00:00,XXXX8688,ACTIVE,778.99,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Sem, Aggarwa1 And Uppa1', 'Keer And Sons', 'Ganesan-Johal']; Conflicting Categories: ['Dept_Store', 'Phone Service']; Conflicting Cities: ['Lko', 'Kolkata', 'Mumbai']"
MCH6150,Nagarajan-Peri,,Telecom,Sole_Proprietor,Dilli,Delhi,2024-04-19 00:00:00,XXXX0784,ACTIVE,414.2,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Chada, Vala And Merchant', 'Nagarajan-Peri']; Conflicting Categories: ['Mobile Recharge', 'Phone Service']; Conflicting Cities: ['Hyd', 'Dilli']"
MCH6152,Dasgupta-Das,5942,Books & Stationery,Private Limited,Jpr,Rajasthan,2024-10-26 00:00:00,XXXX8744,ACTIVE,344.11,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Dasgupta-Das', 'Mukhopadhyay Plc', 'Hayer, Jha And Tata']; Conflicting Categories: ['Books_Stationery', 'Stationery', 'Grocery_Store']; Conflicting Cities: ['Jpr', 'Lko']"
MCH6155,"Mukhopadhyay, Doshi And Gopal",5411,Grocery,Sole-Proprietor,Jalandhar,Punjab,2025-10-03 00:00:00,XXXX5418,ACTIVE,830.87,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Kari-Basu', 'Mukhopadhyay, Doshi And Gopal', 'Varghese, Mahal And Nadkarni']; Conflicting Categories: ['Cloths', 'Grocery Stores', 'Restaurants']; Conflicting Cities: ['Hyderabad', 'Jalandhar', 'Jaipur']"
MCH6158,"Dhingra, Ratti And Palla",4131,Transportation,Sole Proprietor,Amritsar,Punjab,2023-04-26 00:00:00,VDGT0468038681462,ACTIVE,1443.6,SINGLETON,1.0,1,No duplicates
